date,mode,scenario,model_arm,days,initial_soc_kwh,terminal_soc_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,final_relative_cost_yuan,sequential_cost_yuan,emergency_kwh,unused_surplus_kwh
2025-09-28,q3,S2,joint_empirical,1,6019.8284475,6053.06972625,43977.52830741151,860.683167928589,9770.813548882641,54609.02502422274,55836.004519738,2430.9587499999993,6494.710601388888
2025-09-29,q3,S2,joint_empirical,1,6053.06972625,6046.08112125,44483.39057716331,-2315.2049420284156,19914.807214607623,62082.9928497425,62521.8351168831,4773.438501388885,2921.2806777777814
2025-09-30,q3,S2,joint_empirical,1,6046.08112125,6038.9112975,44069.335399472104,-132.1895711359373,13827.955338580578,57765.1011669167,57981.379656646975,3337.62600555556,3825.9400723055596
2025-10-01,q3,S2,joint_empirical,1,6038.9112975,6042.97482,41295.709701184656,-1219.4673377169645,5974.522691909029,46050.76505537673,46195.4315615798,1438.594552777778,10745.348130916673
2025-10-02,q3,S2,joint_empirical,1,6042.97482,6000.0,46319.99356086303,-3497.664720896836,5553.2618960437485,48375.59073600994,48419.66642836438,1442.0655208333333,9381.300876027783
2025-10-03,q3,S2,joint_empirical,1,6000.0,6020.416822499999,16717.18667428,131.6056570812503,4266.059456689722,21114.851788050968,21114.851788050968,1034.762137088479,21669.220187500003
2025-10-04,q3,S2,joint_empirical,1,6020.416822499999,6046.50241875,18051.34487786463,-48.8837059590511,4240.376589202774,22242.837761108352,22273.341892322518,1050.2035013888883,18707.85727145061
2025-10-05,q3,S2,joint_empirical,1,6046.50241875,6035.565075,45682.67640307018,-2820.8615475924453,6429.193950711329,49291.008806189064,49425.80756345202,1547.9117393333318,7273.06896673611
2025-10-06,q3,S2,joint_empirical,1,6035.565075,6028.43613375,39098.97588436221,862.3579645251469,9410.07721052431,49371.41105941167,49595.72885975723,2177.7462236111132,4725.725659652783
2025-10-07,q3,S2,joint_empirical,1,6028.43613375,6012.331893750001,42093.307432763475,634.6978747731632,4951.940039536107,47679.94534707275,47705.90100830692,1192.6583486111103,7883.54770695834
2025-10-08,q3,S2,joint_empirical,1,6012.331893750001,6020.63103375,40114.98927768207,-377.18745743159656,7844.52844288911,47582.330263139585,47718.07312781764,1724.5062901748952,5841.822709791673
2025-10-09,q3,S2,joint_empirical,1,6020.63103375,6000.0,46504.5614014064,-3701.6057430396986,8764.35730704375,51567.31296541045,51771.85893658523,1949.990297222223,5734.854450000007
2025-10-10,q3,S2,joint_empirical,1,6000.0,6000.0,17214.662133545644,-91.56487577673632,5257.088261053985,22380.185518822887,22383.346326274135,1299.7770978350497,21532.55830444101
2025-10-11,q3,S2,joint_empirical,1,6000.0,6015.57753375,17640.645087038207,0.0,2486.476449819021,20127.12153685723,20155.78329648362,589.0152202361089,16989.913398353914
2025-10-12,q3,S2,joint_empirical,1,6015.57753375,6023.843557499999,41914.5175681693,-310.7705156342391,8546.243556969455,50149.99060950452,50202.660898346054,1944.9794847222252,6842.37020980024
2025-10-13,q3,S2,joint_empirical,1,6023.843557499999,6018.317868749999,43346.41638986663,-1337.4253143203898,8558.498153321518,50567.48922886777,50695.8199542843,1899.1184222222198,6115.185202777776
2025-10-14,q3,S2,joint_empirical,1,6018.317868749999,6018.317868749999,45468.10152582219,-1577.240913062424,8771.110206474992,52661.97081923475,53800.630269954265,2154.3932583333303,5579.841468277784
2025-10-15,q3,S2,joint_empirical,1,6018.317868749999,6018.70490625,45727.5807166415,-1629.7295946786296,5919.521794994435,50017.37291695731,50580.27552431205,1349.3363069444422,5187.171540277783
2025-10-16,q3,S2,joint_empirical,1,6018.70490625,6028.70202375,43324.19981006294,622.4208484040099,7726.759445641657,51673.38010410863,51704.172713707514,1779.2115680555535,5492.78759444445
2025-10-17,q3,S2,joint_empirical,1,6028.70202375,6009.206058749999,16105.228478765692,410.6770834342105,5802.777484072221,22318.683046272126,22376.88984692902,1375.8619555555542,14103.874208194444
2025-10-18,q3,S2,joint_empirical,1,6009.206058749999,6050.89063125,17525.13464806815,-250.47183668125004,3591.0237548555583,20865.68656624246,20865.68656624246,883.7931597222228,14407.274265319438
2025-10-19,q3,S2,joint_empirical,1,6050.89063125,6016.463448750001,45488.2755135861,-653.2459887616321,7557.923868849312,52392.95339367379,52392.95339367379,1636.1540634259268,5177.281600221711
2025-10-20,q3,S2,joint_empirical,1,6016.463448750001,6026.183400000001,48576.99825384713,-1231.2892566985104,3921.3298938652833,51267.03889101389,51281.06075681792,914.339934722223,6550.848634327853
2025-10-21,q3,S2,joint_empirical,1,6026.183400000001,6023.29051875,46607.83334536352,-402.2615451492943,5713.592471922467,51919.16427213668,51935.330908769174,1381.6905585138861,5296.784359722224
2025-10-22,q3,S2,joint_empirical,1,6023.29051875,6036.580185000001,44536.6867703839,371.2029955780487,10239.736117920034,55147.62588388197,55576.07622932101,2215.2723378772257,5265.201091407408
2025-10-23,q3,S2,joint_empirical,1,6036.580185000001,6017.9198775,51809.737443978665,-4128.272570962111,9448.10680675988,57129.57167977641,57360.13246660766,1965.0884672916638,5018.377907875003
2025-10-24,q3,S2,joint_empirical,1,6017.9198775,6026.012831249999,16846.729655185845,-7.919174104236028,7176.469604641611,24015.280085723225,24015.280085723225,1514.157286354596,12742.614492506864
2025-10-25,q3,S2,joint_empirical,1,6026.012831249999,6021.567645000001,17395.302456912545,-34.16344108791689,4931.542548818585,22292.681564643208,22292.681564643208,1107.770631378599,12243.33613102778
2025-10-26,q3,S2,joint_empirical,1,6021.567645000001,6022.6892400000015,48991.07949382813,-2324.6913529977783,6556.390930518724,53222.77907134908,53520.36522492583,1417.6603479722194,4969.393172222224
2025-10-27,q3,S2,joint_empirical,1,6022.6892400000015,6022.064895000001,44624.96329379996,1371.2431378090348,6211.146753085415,52207.35318469444,53411.34293553635,1375.9277888888887,7162.074208058988
2025-10-28,q3,S2,joint_empirical,1,6022.064895000001,6023.041845000001,44651.48950420619,1354.8322492456477,6652.533173364591,52658.854926816435,53337.80720223814,1487.0270986111118,4832.53870138889
2025-10-29,q3,S2,joint_empirical,1,6023.041845000001,6025.494161250001,48851.17812666918,-360.82627796133556,7396.934647647,55887.286496354856,55887.286496354856,1545.1885893888898,5997.424557319451
2025-10-30,q3,S2,joint_empirical,1,6025.494161250001,6018.2568787499995,43892.08974756586,800.2823525740253,8403.498498979157,53095.87059911907,53316.42364650036,1849.4325374999971,4429.236266388888
2025-10-31,q3,S2,joint_empirical,1,6018.2568787499995,6006.526289999999,18532.9760880798,-378.6764045238192,5639.407565569434,23793.707249125408,23857.510516908456,1235.5281527777759,8229.066661333334
2025-11-01,q3,S2,joint_empirical,1,6006.526289999999,6010.31200125,18045.439038163,-84.92010034472203,4267.236347371894,22227.755285190167,22299.68519030892,1043.5651291721554,9537.531790611105
2025-11-02,q3,S2,joint_empirical,1,6010.31200125,6011.4638700000005,48313.925466866196,595.7147533638213,6060.0867044430515,54969.72692467308,55530.8016038971,1300.9378222222203,5443.623084722227
2025-11-03,q3,S2,joint_empirical,1,6011.4638700000005,6011.63883,51348.89206843387,-1449.1702409923082,5373.879945809534,55273.60177325109,55273.60177325109,1276.970427349107,5965.883496513892
2025-11-04,q3,S2,joint_empirical,1,6011.63883,6010.746416249999,47764.59956650425,-135.1634607101345,6914.26538411011,54543.701489904226,54820.19275445492,1546.078519792009,6102.5362723079525
2025-11-05,q3,S2,joint_empirical,1,6010.746416249999,6013.8283462499985,53091.72357234039,-2471.2341610975063,5878.925007595145,56499.41441883802,56658.13312697566,1423.0544625000005,5069.438291666668
2025-11-06,q3,S2,joint_empirical,1,6013.8283462499985,6011.242177499999,49590.27539553688,-120.46070462326755,5207.183501588901,54676.99819250251,54755.560618390424,1162.1263333333359,4573.715114611109
2025-11-07,q3,S2,joint_empirical,1,6011.242177499999,6011.95677,18733.7061203392,0.0,3682.2555490453706,22415.961669384556,22416.366885239713,845.1179191872429,9916.889055249658
2025-11-08,q3,S2,joint_empirical,1,6011.95677,6011.27727375,19150.19963030055,-105.49280629527726,3626.190023520608,22670.896847525877,22670.896847525877,868.7154796111099,9965.568023028125
2025-11-09,q3,S2,joint_empirical,1,6011.27727375,6011.27727375,50953.73704512472,-394.1784185715418,4639.752655242544,55199.311281795715,55199.311281795715,1101.6987373971197,5463.757505712107
2025-11-10,q3,S2,joint_empirical,1,6011.27727375,6013.991684999999,51575.56256717841,1424.0515098030182,5581.162580250458,58580.77665723185,58738.56828270019,1306.7199800925896,5994.322756035666
2025-11-11,q3,S2,joint_empirical,1,6013.991684999999,6017.504846249998,53454.677309589315,-1456.3090827085837,4520.412964512094,56518.781191392816,56518.781191392816,1041.2966899176963,5802.64705277778
2025-11-12,q3,S2,joint_empirical,1,6017.504846249998,6013.073186249999,50413.34518273933,994.5279032738493,4835.14726576637,56243.020351779574,57016.19888409859,1076.5802048010974,6381.900638569448
2025-11-13,q3,S2,joint_empirical,1,6013.073186249999,6011.725454999999,49406.14457762279,712.0549538930561,6997.128235158328,57115.327766674185,57118.95689309085,1706.7304680555542,4402.576913763892
2025-11-14,q3,S2,joint_empirical,1,6011.725454999999,6006.41104125,19277.460374482493,-60.80023737812471,5645.765730911317,24862.42586801569,24991.180509848884,1318.6744247599452,6279.693415069448
2025-11-15,q3,S2,joint_empirical,1,6006.41104125,6013.18561875,21756.09604346995,-597.4330472336546,5435.365672459715,26594.02866869601,26594.02866869601,1235.4874499999985,8883.48254533608
2025-11-16,q3,S2,joint_empirical,1,6013.18561875,6013.633447499999,51572.50901420189,425.9935694001964,6140.860850012497,58139.36343361457,58822.7884009856,1514.7326097222215,4712.5341583333375
2025-11-17,q3,S2,joint_empirical,1,6013.633447499999,6008.531752499999,49444.84462896845,3550.189146944083,4734.131277120834,57729.16505303337,58749.42275320178,1105.2802361111108,6371.943975000005
2025-11-18,q3,S2,joint_empirical,1,6008.531752499999,6009.18864375,51823.5811481041,-71.28441406951366,5604.377512301456,57356.67424633604,57903.9111264667,1305.426709305555,4290.1828534444385
2025-11-19,q3,S2,joint_empirical,1,6009.18864375,6012.1913512500005,51597.18761997037,2732.2475197075373,3769.0735028916633,58098.50864256958,59058.303882371474,978.8545791666662,5556.697174999998
2025-11-20,q3,S2,joint_empirical,1,6012.1913512500005,6015.487008750001,51049.087758789836,860.9771945719928,6887.586499546364,58797.65145290821,58827.629838648216,1541.4336072916692,4563.944694444448
2025-11-21,q3,S2,joint_empirical,1,6015.487008750001,6011.256731250001,20223.94733913956,230.64277549222174,4616.300289740969,25070.89040437274,25411.88205571344,1171.6179092592579,7034.3389082452
2025-11-22,q3,S2,joint_empirical,1,6011.256731250001,6021.301710000001,22894.808000744728,-842.890406658334,2820.3375611873594,24872.25515527376,24877.01720862376,701.1991238888882,7260.153938132031
2025-11-23,q3,S2,joint_empirical,1,6021.301710000001,6020.10294375,52092.322955410586,1095.981814115137,5417.05367718542,58605.358446711136,59596.36973495655,1322.1884125000001,4901.986377434843
2025-11-24,q3,S2,joint_empirical,1,6020.10294375,6011.073592500001,51466.7721303105,-61.786520663917585,5775.071655969452,57180.057265616044,57737.92696255414,1360.8752750000012,4451.099722222225
2025-11-25,q3,S2,joint_empirical,1,6011.073592500001,6013.048072499999,59481.83207512824,-2525.2217767979037,3223.5032599681144,60180.11355829842,60181.32870233299,778.7294851508914,6037.767000360082
2025-11-26,q3,S2,joint_empirical,1,6013.048072499999,6026.614511249998,55718.519430232904,-79.56578695339151,4834.722460471297,60473.67610375081,60486.60870492789,1139.3749151234567,6468.243277777778
2025-11-27,q3,S2,joint_empirical,1,6026.614511249998,6019.2250162499995,54107.23515200739,74.53542590055608,4742.637253528023,58924.40783143597,58924.40783143597,1054.20017311111,6130.523815650212
2025-11-28,q3,S2,joint_empirical,1,6019.2250162499995,6009.80125875,21240.878936661804,-111.56654541097234,3685.3287985027164,24814.641189753547,24814.641189753547,862.4463231824413,6218.43611992455
2025-11-29,q3,S2,joint_empirical,1,6009.80125875,6013.546008749999,26267.38342357414,-1583.8170125543195,3025.8451528857627,27709.41156390559,27816.591813264895,810.5832846536333,6663.9361750685875
2025-11-30,q3,S2,joint_empirical,1,6013.546008749999,6020.824938749999,56267.81998189654,76.22157266868791,6348.8226424220875,62692.864196987284,63396.341654148215,1432.5562260833306,5222.521973611117
2025-12-01,q3,S2,joint_empirical,1,6020.824938749999,6027.167662499999,59078.77914797403,-1836.1388111920605,20866.70998407321,78109.3503208552,78109.3503208552,5452.435003277775,2038.8273263888884
2025-12-02,q3,S2,joint_empirical,1,6027.167662499999,6017.97070875,61245.78328230926,-1351.4273527057524,14610.015154207225,74504.37108381072,74504.37108381072,3922.1957758333333,2259.332399999999
2025-12-03,q3,S2,joint_empirical,1,6017.97070875,6023.60798625,54462.26965230936,2964.469998578871,16703.494843723605,74130.23449461187,74130.23449461187,4362.2775527777785,1854.626484722224
2025-12-04,q3,S2,joint_empirical,1,6023.60798625,6015.50765625,60441.88400195068,-1670.4854128072907,16871.59113111906,75642.98972026249,75642.98972026249,4290.437509454561,2613.5849443333373
2025-12-05,q3,S2,joint_empirical,1,6015.50765625,6017.0978175,24879.0088883063,-157.05109426520116,7465.529081513889,32187.486875554994,32187.486875554994,1983.4310172361072,3714.5949791666662
2025-12-06,q3,S2,joint_empirical,1,6017.0978175,6009.177795,26740.338399078166,-436.7058587475284,6338.988655608032,32642.62119593867,32862.41914982189,1703.1982251666668,3459.9604728333366
2025-12-07,q3,S2,joint_empirical,1,6009.177795,6034.9151249999995,63529.03686412887,-1979.6349992231305,10183.27119601043,71732.67306091618,71938.68540979676,2779.3843930555577,3414.36698544239
2025-12-08,q3,S2,joint_empirical,1,6034.9151249999995,6024.4755375,64319.11476218426,-491.89093898731437,4702.8231746578185,68530.04699785478,68587.34746432827,1085.7652439166661,7071.920463963476
2025-12-09,q3,S2,joint_empirical,1,6024.4755375,6024.475537500002,63723.543463274305,-912.8437214903539,5475.411480922213,68286.11122270618,68429.42984815725,1222.9015791666648,5472.419638545962
2025-12-10,q3,S2,joint_empirical,1,6024.475537500002,6024.046162500002,60530.14761423736,832.025974962669,6547.6227940982235,67909.79638329824,68132.7355719399,1489.0767939357,4065.632371638895
2025-12-11,q3,S2,joint_empirical,1,6024.046162500002,6038.60973,63202.67625552286,-904.829883534062,3750.5828831538406,66048.42925514265,66175.52543657555,943.6861070000006,6185.865730444447
2025-12-12,q3,S2,joint_empirical,1,6038.60973,6038.60973,27031.588499343336,664.827866022661,3971.438273366668,31667.85463873266,31686.85211831058,965.7423291666667,5862.321632666665
2025-12-13,q3,S2,joint_empirical,1,6038.60973,6034.395855,28127.70451167171,-144.27773044032122,3841.0044107515914,31824.43119198298,32333.80041993341,869.609356744169,5704.752415999999
2025-12-14,q3,S2,joint_empirical,1,6034.395855,6034.395855,60579.54737638764,1846.301763624793,5892.365042119444,68318.21418213188,68347.01770331214,1276.3867444444445,4465.148248909299
2025-12-15,q3,S2,joint_empirical,1,6034.395855,6036.992534999999,61738.88828292144,2722.3944559848637,3897.506226235416,68358.78896514174,68504.2818321827,904.5672000000003,5967.45664695851
2025-12-16,q3,S2,joint_empirical,1,6036.992534999999,6036.992534999999,66387.57585323238,-813.5715498249003,2372.2879901611027,67946.29229356858,68044.66827312038,620.9607722222198,6825.434657861116
2025-12-17,q3,S2,joint_empirical,1,6036.992534999999,6037.072046249999,66555.94850650095,-1574.065284610518,3766.799488099302,68748.68270998968,68990.12098818671,821.1131527777773,6903.131134249998
2025-12-18,q3,S2,joint_empirical,1,6037.072046249999,6031.6071525,63686.347468254266,-151.82816598551466,3621.920450569545,67156.4397528383,67424.80817986034,887.7001521116276,6900.239110069445
2025-12-19,q3,S2,joint_empirical,1,6031.6071525,6026.0300962500005,27817.348174322433,364.5254284266944,4156.921252695829,32338.794855444958,32533.165119539128,983.5318402777771,6818.914227597223
2025-12-20,q3,S2,joint_empirical,1,6026.0300962500005,6027.013128749999,29747.458092238787,-677.7460986292332,2217.1537436465255,31286.86573725608,31390.975097183593,511.85476805555504,7234.284883333337
2025-12-21,q3,S2,joint_empirical,1,6027.013128749999,6026.652813749999,65588.44077399897,-523.1299350482112,3797.486051398604,68862.79689034935,69111.92272783225,1133.9877055555537,7333.390409585909
2025-12-22,q3,S2,joint_empirical,1,6026.652813749999,6025.14211875,65375.57354074188,-113.11766719727373,1690.082912234727,66952.53878577932,67277.8947282381,361.70910972222305,7715.155184472225
2025-12-23,q3,S2,joint_empirical,1,6025.14211875,6027.484035000001,67015.32559501375,-1218.482024578993,1748.7167559916686,67545.56032642642,67745.49909043213,392.66458750000055,8768.586470833337
2025-12-24,q3,S2,joint_empirical,1,6027.484035000001,6026.63933625,65340.87679815234,-367.0937672483026,2249.6054316583295,67223.38846256239,67223.38846256239,547.123888888888,8113.579750000002
2025-12-25,q3,S2,joint_empirical,1,6026.63933625,6025.174102499999,62066.8268796544,892.2813695772958,2802.9950169041663,65762.10326613589,65770.21575290004,690.4571555555553,6093.026823888885
2025-12-26,q3,S2,joint_empirical,1,6025.174102499999,6026.766907499999,27989.056243056206,545.1156029610548,2797.416764547914,31331.588610565173,31415.742601121507,629.765965277777,6804.07987083333
2025-12-27,q3,S2,joint_empirical,1,6026.766907499999,6022.382415000001,28620.011281178857,-81.74995317002822,2633.502393450691,31171.763721459523,31219.424664213693,584.283020833333,7247.857607172839
2025-12-28,q3,S2,joint_empirical,1,6022.382415000001,6008.109281249999,63910.25388623558,-508.9260458972882,2512.9593758715278,65914.28721620982,65977.2327045894,540.6025819444442,7057.663458180561
2025-12-29,q3,S2,joint_empirical,1,6008.109281249999,6004.829823749999,63659.81050897022,952.29265083768,2551.508784775943,67163.61194458386,67265.59120302109,537.7914619166661,8923.123348611109
2025-12-30,q3,S2,joint_empirical,1,6004.829823749999,6010.5531599999995,64753.62415516095,-930.9473739411156,4396.726002084688,68219.40278330455,68245.00667134233,998.0135928888867,7916.811994000002
2025-12-31,q3,S2,joint_empirical,1,6010.5531599999995,6000.0,65523.1516572127,-268.1444227844504,2097.953983417829,67352.96121784608,67352.96121784608,479.82392572016545,8022.664161930553
